POS,Player,Pts,Mat,Wkts,Dots,4s,6s,Catches,Run outs,Stumpings,Team
1,nicholas pooran,219.0,10,0,0,33,34,7,0.0,0,LSG
2,suryakumar yadav,216.0,11,0,0,46,26,4,0.0,0,MI
3,jos buttler,208.5,10,0,0,46,21,6,0.0,2,GT
4,yashasvi jaiswal,206.5,11,0,0,41,24,8,0.0,0,RR
5,b. sai sudharsan,206.0,10,0,0,55,16,5,0.0,0,GT
6,sunil narine,200.5,9,10,66,17,14,2,3.0,0,KKR
7,ryan rickelton,192.5,11,0,0,42,15,8,7.5,3,MI
8,axar patel,189.5,10,5,60,20,14,4,3.0,0,DC
9,virat kohli,183.5,11,0,0,44,18,3,3.0,0,RCB
10,shubman gill,182.5,10,0,0,48,15,4,0.0,0,GT
11,ravindra jadeja,182.5,11,7,61,22,8,5,1.5,0,CSK
12,priyansh arya,179.5,10,0,0,37,22,4,0.0,0,PBKS
13,prasidh krishna,178.5,10,19,102,0,0,4,0.0,0,GT
14,abhishek sharma,178.0,10,0,16,35,17,6,0.0,0,SRH
15,hardik pandya,173.5,10,13,58,15,7,2,3.0,0,MI
16,aiden markram,170.5,10,4,14,30,15,6,0.0,0,LSG
17,josh hazlewood,168.5,10,18,103,0,0,1,0.0,0,RCB
18,khaleel ahmed,165.5,11,14,111,0,0,1,3.0,0,CSK
19,mohammed siraj,163.5,10,14,107,0,0,3,0.0,0,GT
20,mitchell marsh,162.5,9,0,0,36,20,1,0.0,0,LSG
21,prabhsimran singh,162.0,10,0,0,39,17,1,0.0,1,PBKS
22,pat cummins,159.0,10,10,78,6,6,4,0.0,0,SRH
23,riyan parag,157.0,11,1,19,21,18,7,1.5,0,RR
24,jofra archer,155.5,11,10,99,2,4,1,0.0,0,RR
25,shreyas iyer,152.5,10,0,0,23,25,3,0.0,0,PBKS
26,mitchell starc,151.5,10,14,85,0,0,7,0.0,0,DC
27,krunal pandya,148.0,11,14,60,7,4,3,0.0,0,RCB
28,vipraj nigam,146.5,10,9,57,11,6,2,4.5,0,DC
29,trent boult,144.5,11,16,86,0,0,1,0.0,0,MI
30,marco jansen,144.0,10,10,75,3,4,5,0.0,0,PBKS
31,bhuvneshwar kumar,143.0,10,12,92,1,0,2,1.5,0,RCB
32,travis head,141.5,10,0,0,41,9,3,0.0,0,SRH
33,varun chakaravarthy,141.0,10,13,93,0,0,1,0.0,0,KKR
34,noor ahmad,140.5,11,16,82,0,0,1,0.0,0,CSK
35,harshit rana,139.5,10,11,81,3,0,5,0.0,0,KKR
36,k l rahul,139.0,9,0,0,29,16,3,3.0,0,DC
