POS,Player,Pts,Mat,Wkts,Dots,4s,6s,Catches,Run outs,Stumpings,Team
1,nicholas pooran,108.5,4,0,0,18,16,3,0.0,0,LSG
2,mitchell marsh,90.0,4,0,0,22,10,0,0.0,0,LSG
3,mohammed siraj,87.0,4,9,53,0,0,1,0.0,0,GT
4,pat cummins,82.0,5,4,34,5,4,3,0.0,0,SRH
5,khaleel ahmed,80.0,4,8,49,0,0,0,3.0,0,CSK
6,b. sai sudharsan,79.0,4,0,0,16,9,3,0.0,0,GT
7,travis head,73.5,5,0,0,21,6,0,0.0,0,SRH
8,shreyas iyer,73.0,3,0,0,10,13,1,0.0,0,PBKS
9,hardik pandya,71.0,3,8,24,3,1,2,3.0,0,MI
10,heinrich klaasen,70.0,5,0,0,13,7,4,3.0,0,SRH
11,aniket verma,69.5,5,0,0,8,12,3,0.0,0,SRH
12,jos buttler,69.0,4,0,0,14,9,1,0.0,0,GT
13,mitchell starc,67.0,3,9,33,0,0,1,0.0,0,DC
14,sai kishore,66.5,4,8,36,0,0,1,0.0,0,GT
15,suryakumar yadav,65.5,4,0,0,15,8,0,0.0,0,MI
16,noor ahmad,65.0,4,10,30,0,0,0,0.0,0,CSK
17,ajinkya rahane,65.0,4,0,0,9,10,3,0.0,0,KKR
18,mohammed shami,63.5,5,5,41,1,0,1,0.0,0,SRH
19,prasidh krishna,62.0,4,5,42,0,0,1,0.0,0,GT
20,josh hazlewood,62.0,3,6,41,0,0,0,0.0,0,RCB
21,varun chakaravarthy,61.0,4,6,40,0,0,0,0.0,0,KKR
22,shubman gill,60.0,4,0,0,16,5,1,0.0,0,GT
23,digvesh singh,59.5,4,6,36,0,0,1,0.0,0,LSG
24,riyan parag,59.0,4,0,7,6,8,3,1.5,0,RR
25,sherfane rutherford,59.0,4,0,0,11,9,0,0.0,0,GT
26,phil salt,59.0,3,0,0,15,4,3,0.0,0,RCB
27,jofra archer,58.5,4,4,35,0,2,1,0.0,0,RR
28,sanju samson,57.5,4,0,0,16,5,0,0.0,0,RR
29,dhruv jurel,57.0,4,0,0,11,7,2,0.0,0,RR
30,ryan rickelton,57.0,4,0,0,10,5,4,4.5,0,MI
31,ruturaj gaikwad,56.5,4,0,0,14,4,3,0.0,0,CSK
32,ishan kishan,56.0,5,0,0,13,6,1,0.0,0,SRH
33,kuldeep yadav,55.5,3,6,32,1,0,0,0.0,0,DC
34,ravindra jadeja,55.5,4,2,20,5,2,3,1.5,0,CSK
35,sunil narine,55.0,3,2,19,5,4,1,0.0,0,KKR
36,shardul thakur,54.5,4,7,25,1,0,1,0.0,0,LSG
37,arshdeep singh,53.0,3,6,29,0,0,0,3.0,0,PBKS
38,nitish rana,52.5,4,0,0,14,5,0,0.0,0,RR
39,naman dhir,52.5,4,0,7,8,3,6,0.0,0,MI
40,deepak chahar,52.0,4,4,22,2,2,1,1.5,0,MI
41,harshit rana,52.0,4,3,29,1,0,4,0.0,0,KKR
42,liam livingstone,50.5,3,2,9,3,7,1,0.0,0,RCB
43,yashasvi jaiswal,49.5,4,0,0,6,7,4,0.0,0,RR
44,vipraj nigam,49.5,3,3,14,5,2,1,3.0,0,DC
45,matheesha pathirana,48.5,3,5,26,0,0,2,0.0,0,CSK
46,mitchell santner,47.5,4,1,27,2,2,2,0.0,0,MI
47,maheesh theekshana,47.5,4,4,32,0,0,0,1.5,0,RR
48,angkrish raghuvanshi,46.5,4,0,0,12,4,1,0.0,0,KKR
49,vaibhav arora,46.0,3,6,25,0,0,0,0.0,0,KKR
50,quinton de kock,46.0,4,0,0,9,6,1,0.0,0,KKR
51,shimron hetmyer,46.0,4,0,0,5,6,5,0.0,0,RR
52,ravi bishnoi,44.0,4,3,26,0,0,3,0.0,0,LSG
53,wanindu hasaranga,44.0,3,6,18,0,0,2,0.0,0,RR
54,axar patel,43.5,3,0,15,5,2,3,1.5,0,DC
55,prabhsimran singh,43.0,3,0,0,12,3,1,0.0,0,PBKS
56,trent boult,42.5,4,3,32,0,0,0,0.0,0,MI
57,nehal wadhera,42.0,2,0,0,7,7,0,0.0,0,PBKS
58,glenn maxwell,42.0,3,2,14,3,1,4,0.0,0,PBKS
59,rajat patidar,41.5,3,0,0,11,4,0,0.0,0,RCB
60,abhishek sharma,41.0,5,0,16,10,0,0,0.0,0,SRH
61,vignesh puthur,41.0,3,5,21,0,0,1,0.0,0,MI
62,harshal patel,41.0,4,4,22,0,0,2,0.0,0,SRH
63,tristan stubbs,40.0,3,0,1,6,4,4,0.0,0,DC
64,faf du plessis,40.0,2,0,0,6,5,3,0.0,0,DC
65,ravichandran ashwin,39.5,4,3,19,1,0,3,0.0,0,CSK
66,aiden markram,38.5,4,0,0,7,6,0,0.0,0,LSG
67,david miller,38.0,4,0,0,9,3,2,0.0,0,LSG
68,ms dhoni,38.0,4,0,0,5,4,1,1.5,3,CSK
69,nitish kumar reddy,37.0,5,0,0,11,2,1,0.0,0,SRH
70,jitesh sharma,37.0,3,0,0,6,2,6,0.0,0,RCB
71,k l rahul,36.5,2,0,0,8,4,1,0.0,0,DC
72,rachin ravindra,36.5,4,0,0,7,4,2,0.0,0,CSK
73,rashid khan,36.5,4,1,27,0,1,1,0.0,0,GT
74,venkatesh iyer,35.5,4,0,0,8,3,2,0.0,0,KKR
75,n tilak varma,35.5,4,0,0,7,3,3,0.0,0,MI
76,sandeep sharma,35.5,4,4,19,0,0,1,0.0,0,RR
77,ashwani kumar,35.0,2,5,15,0,0,1,0.0,0,MI
78,marco jansen,35.0,3,3,22,0,0,1,0.0,0,PBKS
79,zeeshan ansari,34.0,3,4,15,0,0,2,0.0,0,SRH
80,shivam dube,32.5,4,0,0,4,5,2,0.0,0,CSK
