POS,Player,Pts,Mat,Wkts,Dots,4s,6s,Catches,Run outs,Stumpings,Team
1,nicholas pooran,193.5,7,0,0,28,31,6,0.0,0,LSG
2,b. sai sudharsan,135.5,6,0,0,31,13,5,0.0,0,GT
3,mitchell marsh,134.5,6,0,0,30,17,0,0.0,0,LSG
4,sunil narine,123.0,5,5,37,11,11,1,0.0,0,KKR
5,khaleel ahmed,119.5,7,11,78,0,0,0,3.0,0,CSK
6,phil salt,118.0,6,0,0,25,13,4,0.0,0,RCB
7,shreyas iyer,112.5,5,0,0,16,20,1,0.0,0,PBKS
8,hardik pandya,111.5,5,10,36,6,5,2,3.0,0,MI
9,abhishek sharma,111.0,6,0,16,24,10,0,0.0,0,SRH
10,mohammed siraj,110.5,6,10,73,0,0,1,0.0,0,GT
11,travis head,109.0,6,0,0,30,9,1,0.0,0,SRH
12,aiden markram,108.5,7,1,6,21,9,6,0.0,0,LSG
13,prasidh krishna,102.5,6,10,65,0,0,1,0.0,0,GT
14,ajinkya rahane,100.5,6,0,0,18,13,4,0.0,0,KKR
15,priyansh arya,100.0,5,0,0,17,15,2,0.0,0,PBKS
16,suryakumar yadav,100.0,6,0,0,25,10,1,0.0,0,MI
17,shardul thakur,98.5,7,11,50,2,0,2,0.0,0,LSG
18,noor ahmad,96.0,7,12,54,0,0,0,0.0,0,CSK
19,ryan rickelton,94.5,6,0,0,19,7,5,7.5,1,MI
20,josh hazlewood,93.5,6,9,62,0,0,0,0.0,0,RCB
21,pat cummins,93.5,6,4,43,5,4,4,0.0,0,SRH
22,digvesh singh,93.0,7,9,59,0,0,1,0.0,0,LSG
23,vipraj nigam,93.0,5,7,36,6,3,1,4.5,0,DC
24,harshit rana,93.0,6,7,51,3,0,4,0.0,0,KKR
25,kuldeep yadav,91.5,5,10,54,1,0,0,0.0,0,DC
26,varun chakaravarthy,90.5,6,8,60,0,0,1,0.0,0,KKR
27,virat kohli,90.0,6,0,0,20,10,2,0.0,0,RCB
28,yashasvi jaiswal,89.0,6,0,0,17,9,6,0.0,0,RR
29,jos buttler,89.0,6,0,0,21,9,2,0.0,0,GT
30,ravi bishnoi,87.0,7,8,49,0,0,4,0.0,0,LSG
31,mitchell starc,86.0,5,9,47,0,0,3,0.0,0,DC
32,n tilak varma,85.0,6,0,0,17,10,3,0.0,0,MI
33,sanju samson,84.5,6,0,0,21,7,2,0.0,1,RR
34,k l rahul,84.0,4,0,0,16,10,3,1.5,0,DC
35,riyan parag,84.0,6,0,8,10,12,3,1.5,0,RR
36,shubman gill,83.5,6,0,0,22,6,3,0.0,0,GT
37,jofra archer,83.0,6,5,56,0,2,1,0.0,0,RR
38,sai kishore,81.5,6,10,39,0,0,3,0.0,0,GT
39,naman dhir,80.5,6,0,7,12,6,9,0.0,0,MI
40,ravindra jadeja,79.0,7,4,33,5,3,3,1.5,0,CSK
41,heinrich klaasen,78.5,6,0,0,15,8,4,3.0,0,SRH
42,rajat patidar,76.5,6,0,0,17,9,1,0.0,0,RCB
43,ms dhoni,75.0,7,0,0,10,8,3,4.5,4,CSK
