POS,Player,Pts,Mat,Wkts,Dots,4s,6s,Catches,Run outs,Stumpings,Team
1,nicholas pooran,156.5,5,0,0,25,24,4,0.0,0,LSG
2,mitchell marsh,122.5,5,0,0,28,15,0,0.0,0,LSG
3,b. sai sudharsan,114.5,5,0,0,24,12,5,0.0,0,GT
4,hardik pandya,107.5,4,10,32,6,5,2,3.0,0,MI
5,mohammed siraj,105.5,5,10,68,0,0,1,0.0,0,GT
6,khaleel ahmed,96.0,5,10,58,0,0,0,3.0,0,CSK
7,ajinkya rahane,92.0,5,0,0,17,12,3,0.0,0,KKR
8,prasidh krishna,84.5,5,8,54,0,0,1,0.0,0,GT
9,jos buttler,84.0,5,0,0,19,9,2,0.0,0,GT
10,pat cummins,82.0,5,4,34,5,4,3,0.0,0,SRH
11,sanju samson,82.0,5,0,0,20,7,2,0.0,1,RR
12,sai kishore,81.5,5,10,39,0,0,3,0.0,0,GT
13,priyansh arya,81.0,4,0,0,15,11,2,0.0,0,PBKS
14,josh hazlewood,81.0,4,8,53,0,0,0,0.0,0,RCB
15,suryakumar yadav,78.0,5,0,0,20,8,0,0.0,0,MI
16,sunil narine,78.0,4,2,25,9,6,1,0.0,0,KKR
17,shreyas iyer,76.5,4,0,0,10,14,1,0.0,0,PBKS
18,travis head,73.5,5,0,0,21,6,0,0.0,0,SRH
19,noor ahmad,72.5,5,11,34,0,0,0,0.0,0,CSK
20,jofra archer,72.0,5,5,45,0,2,1,0.0,0,RR
21,riyan parag,72.0,5,0,7,7,11,3,1.5,0,RR
22,digvesh singh,71.0,5,7,44,0,0,1,0.0,0,LSG
23,shardul thakur,70.5,5,9,34,1,0,1,0.0,0,LSG
24,heinrich klaasen,70.0,5,0,0,13,7,4,3.0,0,SRH
25,varun chakaravarthy,70.0,5,6,49,0,0,0,0.0,0,KKR
26,aniket verma,69.5,5,0,0,8,12,3,0.0,0,SRH
27,ryan rickelton,69.5,5,0,0,14,5,5,4.5,0,MI
28,harshit rana,69.0,5,5,34,3,0,4,0.0,0,KKR
29,rajat patidar,68.0,4,0,0,16,8,0,0.0,0,RCB
30,mitchell starc,67.0,3,9,33,0,0,1,0.0,0,DC
31,shimron hetmyer,66.5,5,0,0,9,9,5,0.0,0,RR
32,ravindra jadeja,66.0,5,2,27,5,3,3,1.5,0,CSK
33,phil salt,64.0,4,0,0,16,4,4,0.0,0,RCB
34,mohammed shami,63.5,5,5,41,1,0,1,0.0,0,SRH
35,aiden markram,63.0,5,0,0,11,8,3,0.0,0,LSG
36,shubman gill,62.5,5,0,0,16,5,2,0.0,0,GT
37,sherfane rutherford,62.5,5,0,0,11,10,0,0.0,0,GT
38,naman dhir,61.0,5,0,7,9,4,7,0.0,0,MI
39,virat kohli,61.0,4,0,0,15,6,1,0.0,0,RCB
40,rashid khan,60.5,5,3,33,1,2,3,0.0,0,GT
41,dhruv jurel,59.5,5,0,0,12,7,2,0.0,0,RR
42,maheesh theekshana,59.5,5,6,37,0,0,0,1.5,0,RR
43,n tilak varma,59.5,5,0,0,11,7,3,0.0,0,MI
44,arshdeep singh,59.0,4,6,35,0,0,0,3.0,0,PBKS
45,trent boult,57.5,5,5,40,0,0,0,0.0,0,MI
46,mitchell santner,57.0,5,1,33,2,3,2,0.0,0,MI
47,ruturaj gaikwad,56.5,5,0,0,14,4,3,0.0,0,CSK
48,ishan kishan,56.0,5,0,0,13,6,1,0.0,0,SRH
49,ravichandran ashwin,56.0,5,5,26,1,0,4,0.0,0,CSK
50,jitesh sharma,56.0,4,0,0,8,6,6,0.0,0,RCB
51,liam livingstone,55.5,4,2,9,3,7,3,0.0,0,RCB
52,ravi bishnoi,55.5,5,4,34,0,0,3,0.0,0,LSG
53,kuldeep yadav,55.5,3,6,32,1,0,0,0.0,0,DC
54,vaibhav arora,55.0,4,6,34,0,0,0,0.0,0,KKR
55,yashasvi jaiswal,54.5,5,0,0,7,7,5,0.0,0,RR
56,deepak chahar,54.0,5,4,24,2,2,1,1.5,0,MI
57,venkatesh iyer,54.0,5,0,0,14,4,2,0.0,0,KKR
