POS,Player,Pts,Mat,Wkts,Dots,4s,6s,Catches,Run outs,Stumpings,Team
1,ishan kishan,51.0,1,0,0,11,6,1,0.0,0,SRH
2,nicholas pooran,44.5,1,0,0,6,7,2,0.0,0,LSG
3,mitchell marsh,36.0,1,0,0,6,6,0,0.0,0,LSG
4,dhruv jurel,33.5,1,0,0,5,6,0,0.0,0,RR
5,travis head,33.0,1,0,0,9,3,0,0.0,0,SRH
6,sanju samson,31.5,1,0,0,7,4,0,0.0,0,RR
7,sunil narine,31.5,1,1,5,5,3,0,0.0,0,KKR
8,ashutosh sharma,30.0,1,0,0,5,5,0,0.0,0,DC
9,phil salt,29.5,1,0,0,9,2,0,0.0,0,RCB
10,ajinkya rahane,29.0,1,0,0,6,4,0,0.0,0,KKR
11,ruturaj gaikwad,28.0,1,0,0,6,3,1,0.0,0,CSK
12,noor ahmad,26.0,1,4,12,0,0,0,0.0,0,CSK
13,vipraj nigam,26.0,1,1,3,5,2,0,0.0,0,DC
14,khaleel ahmed,25.5,1,3,15,0,0,0,0.0,0,CSK
15,kuldeep yadav,24.5,1,2,15,1,0,0,0.0,0,DC
16,josh hazlewood,23.0,1,2,16,0,0,0,0.0,0,RCB
17,deepak chahar,22.0,1,1,5,2,2,0,1.5,0,MI
18,mitchell starc,22.0,1,3,9,0,0,1,0.0,0,DC
19,virat kohli,20.5,1,0,0,4,3,0,0.0,0,RCB
20,axar patel,19.5,1,0,7,3,1,0,1.5,0,DC
21,vignesh puthur,19.5,1,3,9,0,0,0,0.0,0,MI
22,shimron hetmyer,19.0,1,0,0,1,4,1,0.0,0,RR
23,tristan stubbs,19.0,1,0,1,1,3,2,0.0,0,DC
24,rachin ravindra,19.0,1,0,0,2,4,0,0.0,0,CSK
25,krunal pandya,18.5,1,3,8,0,0,0,0.0,0,RCB
26,heinrich klaasen,18.5,1,0,0,5,1,1,0.0,0,SRH
27,abhishek sharma,18.5,1,0,6,5,0,0,0.0,0,SRH
28,m siddharth,18.5,1,2,9,0,0,1,0.0,0,LSG
29,tushar deshpande,18.5,1,3,8,0,0,0,0.0,0,RR
30,will jacks,18.0,1,1,7,2,0,1,0.0,0,MI
31,digvesh,17.0,1,2,10,0,0,0,0.0,0,LSG
32,faf du plessis,17.0,1,0,0,3,2,1,0.0,0,DC
33,shubham dubey,16.5,1,0,0,1,4,0,0.0,0,RR
34,rajat patidar,16.0,1,0,0,5,1,0,0.0,0,RCB
35,rasikh dar,15.0,1,1,9,0,0,1,0.0,0,RCB
36,ravi bishnoi,15.0,1,2,8,0,0,0,0.0,0,LSG
37,simarjeet singh,15.0,1,2,8,0,0,0,0.0,0,SRH
38,maheesh theekshana,15.0,1,2,8,0,0,0,0.0,0,RR
39,n tilak varma,14.5,1,0,0,2,2,1,0.0,0,MI
40,harshal patel,14.0,1,2,7,0,0,0,0.0,0,SRH
41,nitish kumar reddy,13.5,1,0,0,4,1,0,0.0,0,SRH
42,ravindra jadeja,13.0,1,0,8,1,0,1,0.0,0,CSK
43,david miller,12.0,1,0,0,1,2,1,0.0,0,LSG
44,shardul thakur,12.0,1,2,5,0,0,0,0.0,0,LSG
45,suyash sharma,11.5,1,1,8,0,0,0,0.0,0,RCB
46,ryan rickelton,11.5,1,0,0,3,0,1,1.5,0,MI
47,mohammed shami,11.5,1,1,8,0,0,0,0.0,0,SRH
48,varun chakaravarthy,10.5,1,1,7,0,0,0,0.0,0,KKR
49,liam livingstone,10.5,1,0,2,2,1,0,0.0,0,RCB
50,yash dayal,10.5,1,1,7,0,0,0,0.0,0,RCB
51,adam zampa,10.5,1,1,7,0,0,0,0.0,0,SRH
52,jitesh sharma,10.0,1,0,0,0,0,4,0.0,0,RCB
53,nathan ellis,9.5,1,1,6,0,0,0,0.0,0,CSK
54,spencer johnson,9.5,1,0,7,0,0,1,0.0,0,KKR
55,naman dhir,9.5,1,0,7,1,0,0,0.0,0,MI
56,ravichandran ashwin,9.5,1,1,6,0,0,0,0.0,0,CSK
57,pat cummins,9.0,1,0,4,0,0,2,0.0,0,SRH
58,shivam dube,8.5,1,0,0,0,1,2,0.0,0,CSK
59,angkrish raghuvanshi,8.5,1,0,0,2,1,0,0.0,0,KKR
60,sandeep sharma,8.5,1,1,5,0,0,0,0.0,0,RR
61,suryakumar yadav,8.5,1,0,0,2,1,0,0.0,0,MI
62,mitchell santner,7.5,1,0,5,1,0,0,0.0,0,MI
63,riyan parag,7.5,1,0,0,1,0,2,0.0,0,RR
64,vaibhav arora,7.5,1,1,4,0,0,0,0.0,0,KKR
65,mukesh kumar,7.5,1,1,4,0,0,0,0.0,0,DC
66,mohit sharma,7.0,1,0,7,0,0,0,0.0,0,DC
67,rishabh pant,6.5,1,0,0,0,0,2,1.5,0,LSG
68,prince yadav,6.5,1,0,5,0,0,0,1.5,0,LSG
69,harshit rana,6.5,1,0,4,1,0,0,0.0,0,KKR
70,aiden markram,6.0,1,0,0,1,1,0,0.0,0,LSG
71,yashasvi jaiswal,5.0,1,0,0,0,0,2,0.0,0,RR
72,abhinav manohar,5.0,1,0,0,0,0,2,0.0,0,SRH
73,rinku singh,5.0,1,0,0,1,0,1,0.0,0,KKR
74,nitish rana,5.0,1,0,0,2,0,0,0.0,0,RR
75,trent boult,4.0,1,0,4,0,0,0,0.0,0,MI
76,jofra archer,3.5,1,0,1,0,0,1,0.0,0,RR
77,aniket verma,3.5,1,0,0,0,1,0,0.0,0,SRH
78,shahbaz ahamad,3.5,1,0,1,1,0,0,0.0,0,LSG
79,fazalhaq farooqi,3.0,1,0,3,0,0,0,0.0,0,RR
80,pvsn raju,2.5,1,0,0,0,0,1,0.0,0,MI
81,devdutt padikkal,2.5,1,0,0,1,0,0,0.0,0,RCB
82,venkatesh iyer,2.5,1,0,0,1,0,0,0.0,0,KKR
83,ayush badoni,2.5,1,0,0,0,0,1,0.0,0,LSG
84,ramandeep singh,2.5,1,0,0,0,0,1,0.0,0,KKR
85,sameer rizvi,2.5,1,0,0,1,0,0,0.0,0,DC
86,andre russell,2.5,1,0,0,1,0,0,0.0,0,KKR
87,quinton de kock,2.5,1,0,0,1,0,0,0.0,0,KKR
88,ms dhoni,2.5,1,0,0,0,0,0,0.0,1,CSK
89,sam curran,2.0,1,0,2,0,0,0,0.0,0,CSK
90,abishek porel,1.5,1,0,0,0,0,0,1.5,0,DC
