POS,Player,Pts,Mat,Wkts,Dots,4s,6s,Catches,Run outs,Stumpings,Team
1,nicholas pooran,193.5,7,0,0,28,31,6,0.0,0,LSG
2,sunil narine,141.5,6,7,46,12,11,1,0.0,0,KKR
3,b. sai sudharsan,135.5,6,0,0,31,13,5,0.0,0,GT
4,mitchell marsh,134.5,6,0,0,30,17,0,0.0,0,LSG
5,hardik pandya,132.0,6,11,42,9,6,2,3.0,0,MI
6,abhishek sharma,128.5,7,0,16,31,10,0,0.0,0,SRH
7,phil salt,123.0,7,0,0,26,13,5,0.0,0,RCB
8,travis head,121.5,7,0,0,33,9,3,0.0,0,SRH
9,pat cummins,120.5,7,7,56,5,5,4,0.0,0,SRH
10,priyansh arya,119.5,7,0,0,21,17,3,0.0,0,PBKS
11,khaleel ahmed,119.5,7,11,78,0,0,0,3.0,0,CSK
12,harshit rana,116.5,7,10,64,3,0,4,0.0,0,KKR
13,shreyas iyer,115.0,7,0,0,16,20,2,0.0,0,PBKS
14,josh hazlewood,114.0,7,12,72,0,0,0,0.0,0,RCB
15,yashasvi jaiswal,113.0,7,0,0,20,13,7,0.0,0,RR
16,suryakumar yadav,112.0,7,0,0,27,12,1,0.0,0,MI
17,mohammed siraj,110.5,6,10,73,0,0,1,0.0,0,GT
18,ryan rickelton,109.5,7,0,0,24,7,5,7.5,2,MI
19,aiden markram,108.5,7,1,6,21,9,6,0.0,0,LSG
20,varun chakaravarthy,107.5,7,10,70,0,0,1,0.0,0,KKR
21,ajinkya rahane,106.5,7,0,0,19,14,4,0.0,0,KKR
22,prasidh krishna,102.5,6,10,65,0,0,1,0.0,0,GT
23,arshdeep singh,102.0,7,10,64,0,0,0,3.0,0,PBKS
24,kuldeep yadav,102.0,6,11,61,1,0,0,0.0,0,DC
25,jofra archer,100.0,7,7,66,0,2,1,0.0,0,RR
26,sanju samson,100.0,7,0,0,23,10,2,0.0,1,RR
27,mitchell starc,99.0,6,10,54,0,0,4,0.0,0,DC
28,axar patel,99.0,6,1,36,13,4,4,3.0,0,DC
29,shardul thakur,98.5,7,11,50,2,0,2,0.0,0,LSG
30,marco jansen,98.5,7,8,51,2,2,3,0.0,0,PBKS
