POS,Player,Pts,Mat,Wkts,Dots,4s,6s,Catches,Run outs,Stumpings,Team
1,nicholas pooran,203.5,9,0,0,32,31,6,0.0,0,LSG
2,b. sai sudharsan,170.0,8,0,0,42,15,5,0.0,0,GT
3,aiden markram,165.5,9,4,14,28,15,6,0.0,0,LSG
4,jos buttler,160.5,8,0,0,40,13,4,0.0,2,GT
5,sunil narine,154.0,7,7,50,14,12,1,0.0,0,KKR
6,prasidh krishna,148.5,8,16,85,0,0,3,0.0,0,GT
7,mitchell marsh,145.5,8,0,0,33,18,0,0.0,0,LSG
8,suryakumar yadav,144.5,8,0,0,33,17,1,0.0,0,MI
9,mohammed siraj,140.0,8,12,93,0,0,2,0.0,0,GT
10,yashasvi jaiswal,139.5,8,0,0,25,17,7,0.0,0,RR
11,hardik pandya,136.0,7,11,46,9,6,2,3.0,0,MI
12,axar patel,134.0,8,1,45,15,10,4,3.0,0,DC
13,priyansh arya,130.5,8,0,0,24,18,3,0.0,0,PBKS
14,k l rahul,129.0,7,0,0,25,16,3,3.0,0,DC
15,abhishek sharma,128.5,7,0,16,31,10,0,0.0,0,SRH
16,ryan rickelton,125.5,8,0,0,27,8,6,7.5,3,MI
17,khaleel ahmed,125.5,8,11,84,0,0,0,3.0,0,CSK
18,harshit rana,125.0,8,11,69,3,0,4,0.0,0,KKR
19,shubman gill,124.0,8,0,0,33,9,4,0.0,0,GT
20,phil salt,123.0,8,0,0,26,13,5,0.0,0,RCB
21,ajinkya rahane,122.5,8,0,0,24,15,4,0.0,0,KKR
22,travis head,121.5,7,0,0,33,9,3,0.0,0,SRH
23,pat cummins,120.5,7,7,56,5,5,4,0.0,0,SRH
24,josh hazlewood,120.0,8,12,78,0,0,0,0.0,0,RCB
25,kuldeep yadav,119.0,8,12,72,2,0,0,0.0,0,DC
26,mitchell starc,118.0,8,11,67,0,0,5,0.0,0,DC
27,shreyas iyer,117.5,8,0,0,17,20,2,0.0,0,PBKS
28,marco jansen,115.0,8,8,58,2,4,4,0.0,0,PBKS
29,varun chakaravarthy,114.5,8,10,77,0,0,1,0.0,0,KKR
30,jofra archer,112.5,8,8,75,0,2,1,0.0,0,RR
31,virat kohli,112.5,8,0,0,27,11,2,1.5,0,RCB
32,shardul thakur,112.5,9,12,58,2,0,3,0.0,0,LSG
33,arshdeep singh,111.5,8,11,70,0,0,0,3.0,0,PBKS
34,digvesh singh,108.0,9,9,74,0,0,1,0.0,0,LSG
35,riyan parag,107.0,8,0,9,14,14,5,1.5,0,RR
36,vipraj nigam,106.0,8,7,49,6,3,1,4.5,0,DC
37,ravindra jadeja,105.5,8,5,39,9,5,3,1.5,0,CSK
38,prabhsimran singh,103.0,8,0,0,28,8,1,0.0,1,PBKS
39,sanju samson,100.0,7,0,0,23,10,2,0.0,1,RR
40,noor ahmad,99.0,8,12,57,0,0,0,0.0,0,CSK
41,ravi bishnoi,98.0,9,8,60,0,0,4,0.0,0,LSG
42,sai kishore,97.0,8,12,45,0,0,4,0.0,0,GT
43,bhuvneshwar kumar,96.5,7,8,66,1,0,0,0.0,0,RCB
44,n tilak varma,95.0,8,0,0,19,10,5,0.0,0,MI
45,vaibhav arora,93.0,7,9,55,0,0,2,1.5,0,KKR
46,heinrich klaasen,93.0,7,0,0,18,10,4,3.0,0,SRH
47,rashid khan,92.0,8,6,54,1,2,3,0.0,0,GT
48,mukesh kumar,89.5,8,9,53,0,0,2,0.0,0,DC
49,avesh khan,88.0,8,8,55,0,0,2,0.0,0,LSG
50,shivam dube,88.0,8,0,0,15,13,2,0.0,0,CSK
51,tim david,87.0,8,0,0,11,12,7,0.0,0,RCB
52,krunal pandya,87.0,8,10,42,2,0,2,0.0,0,RCB
53,deepak chahar,87.0,8,6,50,2,2,1,1.5,0,MI
54,mitchell santner,86.5,8,4,44,2,3,4,3.0,0,MI
55,abishek porel,86.0,8,0,0,23,7,1,1.5,0,DC
56,rajat patidar,85.0,8,0,0,19,10,1,0.0,0,RCB
57,dhruv jurel,83.5,8,0,0,14,11,4,0.0,0,RR
58,tristan stubbs,83.5,8,0,3,14,8,7,0.0,0,DC
59,sherfane rutherford,83.0,8,0,0,15,13,0,0.0,0,GT
60,nehal wadhera,83.0,7,0,1,14,12,2,0.0,0,PBKS
61,shimron hetmyer,81.5,8,0,0,13,9,7,0.0,0,RR
62,nitish rana,80.5,8,0,0,21,8,0,0.0,0,RR
63,naman dhir,80.5,8,0,7,12,6,9,0.0,0,MI
64,yuzvendra chahal,79.5,8,9,43,0,0,2,0.0,0,PBKS
65,ayush badoni,79.5,9,0,0,20,7,2,0.0,0,LSG
66,maheesh theekshana,79.0,8,7,53,0,0,0,1.5,0,RR
67,trent boult,79.0,8,6,58,0,0,0,0.0,0,MI
68,suyash sharma,78.5,7,4,62,0,0,1,0.0,0,RCB
69,devdutt padikkal,77.5,7,0,0,16,10,1,0.0,0,RCB
70,yash dayal,77.0,8,7,50,0,0,1,0.0,0,RCB
71,aniket verma,76.5,7,0,0,8,14,3,0.0,0,SRH
72,wanindu hasaranga,76.0,6,9,38,0,0,2,1.5,0,RR
73,angkrish raghuvanshi,76.0,7,0,0,21,6,1,0.0,0,KKR
74,ms dhoni,75.0,8,0,0,10,8,3,4.5,4,CSK
75,will jacks,74.5,7,3,21,7,4,4,1.5,0,MI
76,mohammed shami,73.5,7,5,51,1,0,1,0.0,0,SRH
77,matheesha pathirana,71.5,6,7,42,0,0,2,0.0,0,CSK
78,jitesh sharma,71.0,8,0,0,8,7,9,1.5,1,RCB
79,karun nair,71.0,4,0,0,16,8,0,3.0,0,DC
80,ravichandran ashwin,70.0,7,5,40,1,0,4,0.0,0,CSK
81,quinton de kock,68.5,7,0,0,9,11,3,0.0,0,KKR
82,andre russell,68.0,8,6,13,6,4,2,0.0,0,KKR
83,glenn maxwell,68.0,6,4,28,4,1,5,0.0,0,PBKS
84,harshal patel,67.5,6,9,31,0,0,2,0.0,0,SRH
85,rohit sharma,67.0,7,0,0,10,12,0,0.0,0,MI
86,sandeep sharma,66.0,8,6,41,0,0,1,1.5,0,RR
87,rachin ravindra,64.0,8,0,0,18,4,2,0.0,0,CSK
88,rinku singh,63.5,8,0,0,14,6,3,0.0,0,KKR
89,tushar deshpande,61.5,7,6,38,0,0,1,0.0,0,RR
90,ishan kishan,61.0,7,0,0,14,6,2,0.0,0,SRH
91,ashutosh sharma,60.5,7,0,0,11,8,2,0.0,0,DC
92,liam livingstone,59.0,7,2,10,4,7,3,0.0,0,RCB
93,venkatesh iyer,58.0,8,0,0,14,4,3,1.5,0,KKR
94,ruturaj gaikwad,56.5,5,0,0,14,4,3,0.0,0,CSK
95,abdul samad,56.0,8,0,1,6,10,2,0.0,0,LSG
96,shashank singh,54.0,8,0,3,10,6,2,0.0,0,PBKS
97,rishabh pant,51.5,9,0,0,8,5,4,1.5,1,LSG
98,zeeshan ansari,51.0,5,4,27,0,0,4,0.0,0,SRH
99,jasprit bumrah,48.5,4,4,32,0,0,1,0.0,0,MI
100,lockie ferguson,48.0,4,5,28,1,0,0,0.0,0,PBKS
101,marcus stoinis,47.5,7,0,18,2,7,0,0.0,0,PBKS
102,mohd arshad khan,45.5,5,3,25,0,0,4,0.0,0,GT
103,vignesh puthur,45.5,4,6,22,0,0,1,0.0,0,MI
104,david miller,45.5,9,0,0,10,3,4,0.0,0,LSG
105,washington sundar,43.5,3,2,12,5,2,2,0.0,0,GT
106,xavier bartlett,42.0,3,2,25,1,0,3,0.0,0,PBKS
107,nitish kumar reddy,42.0,7,0,0,12,2,2,0.0,0,SRH
108,faf du plessis,40.0,3,0,0,6,5,3,0.0,0,DC
109,ashwani kumar,39.5,3,6,16,0,0,1,0.0,0,MI
110,ishant sharma,39.5,5,3,24,0,0,2,0.0,0,GT
111,moeen ali,37.5,4,3,22,0,0,2,0.0,0,KKR
112,prince yadav,36.0,4,1,28,0,0,0,4.5,0,LSG
113,shahrukh khan,36.0,8,0,0,4,6,2,0.0,0,GT
114,vijay shankar,35.5,6,0,0,8,3,2,0.0,0,CSK
115,mohit sharma,35.0,6,2,28,0,0,0,0.0,0,DC
116,akash deep,32.5,4,3,22,0,0,0,0.0,0,LSG
117,devon conway,32.0,3,0,0,9,2,1,0.0,0,CSK
118,spencer johnson,32.0,4,1,26,0,0,1,0.0,0,KKR
119,jake fraser-mcgurk,32.0,6,0,0,7,2,3,0.0,0,DC
120,rahul tewatia,31.5,8,0,0,3,4,4,0.0,0,GT
121,simarjeet singh,29.0,4,2,22,0,0,0,0.0,0,SRH
122,eshan malinga,27.0,2,4,13,0,0,0,0.0,0,SRH
123,harpreet brar,24.5,2,3,14,0,0,0,0.0,0,PBKS
124,kagiso rabada,24.5,2,2,14,0,1,0,0.0,0,GT
125,josh inglis,23.5,3,0,0,4,1,3,0.0,1,PBKS
126,ramandeep singh,22.0,8,0,0,1,2,5,0.0,0,KKR
127,m siddharth,21.5,2,2,12,0,0,1,0.0,0,LSG
128,shubham dubey,21.5,5,0,0,2,4,1,0.0,0,RR
129,karn sharma,21.0,2,3,8,0,0,1,0.0,0,MI
130,rahul tripathi,21.0,5,0,0,6,1,1,0.0,0,CSK
131,rasikh dar,20.0,2,1,14,0,0,1,0.0,0,RCB
132,shaik rasheed,20.0,2,0,0,7,0,1,0.0,0,CSK
133,anshul kamboj,20.0,2,2,13,0,0,0,0.0,0,CSK
134,ayush mhatre,19.5,1,0,0,4,2,1,0.0,0,CSK
135,kumar kartikeya singh,19.0,3,2,12,0,0,0,0.0,0,RR
136,adam zampa,17.0,2,2,10,0,0,0,0.0,0,SRH
137,jamie overton,16.0,3,0,10,1,1,0,0.0,0,CSK
138,kamindu mendis,16.0,2,1,3,1,2,0,0.0,0,SRH
139,vaibhav suryavanshi,15.5,1,0,0,2,3,0,0.0,0,RR
140,mukesh choudhary,14.5,2,1,11,0,0,0,0.0,0,CSK
141,yash thakur,14.5,2,1,11,0,0,0,0.0,0,PBKS
142,anrich nortje,13.5,1,1,10,0,0,0,0.0,0,KKR
143,sam curran,12.5,2,0,10,0,0,1,0.0,0,CSK
144,azmatullah omarzai,11.5,1,0,3,2,1,0,0.0,0,PBKS
145,fazalhaq farooqi,11.0,2,0,11,0,0,0,0.0,0,RR
146,pvsn raju,10.0,2,1,4,0,0,1,0.0,0,MI
147,kulwant khejroliya,10.0,1,1,4,0,0,1,0.0,0,GT
148,nathan ellis,9.5,1,1,6,0,0,0,0.0,0,CSK
149,sameer rizvi,8.5,2,0,0,2,1,0,0.0,0,DC
150,manish pandey,8.5,1,0,0,2,1,0,0.0,0,KKR
151,mujeeb ur rahman,7.5,1,1,4,0,0,0,0.0,0,MI
152,dushmantha chameera,7.5,1,1,4,0,0,0,0.0,0,DC
153,vyshak vijay kumar,7.0,1,0,7,0,0,0,0.0,0,PBKS
154,romario shepherd,6.5,1,1,3,0,0,0,0.0,0,RCB
155,raj bawa,6.5,1,0,0,0,0,2,1.5,0,MI
156,wiaan mulder,6.0,1,0,1,1,0,1,0.0,0,SRH
157,deepak hooda,5.0,3,0,0,1,0,1,0.0,0,CSK
158,yudhvir singh,5.0,1,0,5,0,0,0,0.0,0,RR
159,abhinav manohar,5.0,4,0,0,0,0,2,0.0,0,SRH
160,shahbaz ahamad,3.5,1,0,1,1,0,0,0.0,0,LSG
161,rahmanullah gurbaz,2.5,1,0,0,0,0,1,0.0,0,KKR
162,manoj bhandage,2.5,1,0,0,0,0,1,0.0,0,RCB
163,suryansh shedge,2.5,4,0,0,0,0,1,0.0,0,PBKS
164,rahul chahar,2.0,1,0,2,0,0,0,0.0,0,SRH
165,jaydev unadkat,2.0,1,0,2,0,0,0,0.0,0,SRH
