POS,Player,Pts,Mat,Wkts,Dots,4s,6s,Catches,Run outs,Stumpings,Team
1,nicholas pooran,102.5,3,0,0,17,15,3,0.0,0,LSG
2,travis head,66.0,3,0,0,18,6,0,0.0,0,SRH
3,shreyas iyer,65.5,2,0,0,8,13,0,0.0,0,PBKS
4,khaleel ahmed,64.0,3,6,40,0,0,0,3.0,0,CSK
5,mitchell marsh,60.5,3,0,0,13,8,0,0.0,0,LSG
6,noor ahmad,59.5,3,9,28,0,0,0,0.0,0,CSK
7,aniket verma,54.5,3,0,0,5,12,0,0.0,0,SRH
8,ruturaj gaikwad,54.0,3,0,0,13,4,3,0.0,0,CSK
9,b. sai sudharsan,53.0,2,0,0,9,8,1,0.0,0,GT
10,phil salt,53.0,2,0,0,14,3,3,0.0,0,RCB
11,mitchell starc,51.5,2,8,21,0,0,1,0.0,0,DC
12,ishan kishan,51.0,3,0,0,11,6,1,0.0,0,SRH
13,ryan rickelton,49.5,3,0,0,8,5,3,4.5,0,MI
14,josh hazlewood,48.5,2,5,31,0,0,0,0.0,0,RCB
15,dhruv jurel,48.5,3,0,0,10,6,1,0.0,0,RR
16,digvesh singh,48.0,3,5,28,0,0,1,0.0,0,LSG
17,kuldeep yadav,48.0,2,5,28,1,0,0,0.0,0,DC
18,nitish rana,47.5,3,0,0,12,5,0,0.0,0,RR
19,deepak chahar,47.5,3,4,20,2,2,0,1.5,0,MI
20,quinton de kock,46.0,3,0,0,9,6,1,0.0,0,KKR
21,ajinkya rahane,46.0,3,0,0,8,6,2,0.0,0,KKR
22,shardul thakur,45.5,3,6,22,0,0,1,0.0,0,LSG
23,ravindra jadeja,44.0,3,1,16,5,2,2,0.0,0,CSK
24,sanju samson,42.5,3,0,0,10,5,0,0.0,0,RR
25,riyan parag,41.0,3,0,7,3,5,3,1.5,0,RR
26,mitchell santner,40.0,3,1,22,2,2,1,0.0,0,MI
27,pat cummins,40.0,3,2,15,0,3,3,0.0,0,SRH
28,faf du plessis,40.0,2,0,0,6,5,3,0.0,0,DC
