POS,Player,Pts,Mat,Wkts,Dots,4s,6s,Catches,Run outs,Stumpings,Team
1,nicholas pooran,108.5,4,0,0,18,16,3,0.0,0,LSG
2,mitchell marsh,90.0,4,0,0,22,10,0,0.0,0,LSG
3,b. sai sudharsan,74.0,3,0,0,16,9,1,0.0,0,GT
4,hardik pandya,71.0,3,8,24,3,1,2,3.0,0,MI
5,jos buttler,69.0,3,0,0,14,9,1,0.0,0,GT
6,travis head,68.5,4,0,0,19,6,0,0.0,0,SRH
7,shreyas iyer,65.5,2,0,0,8,13,0,0.0,0,PBKS
8,suryakumar yadav,65.5,4,0,0,15,8,0,0.0,0,MI
9,ajinkya rahane,65.0,4,0,0,9,10,3,0.0,0,KKR
10,khaleel ahmed,64.0,3,6,40,0,0,0,3.0,0,CSK
11,josh hazlewood,62.0,3,6,41,0,0,0,0.0,0,RCB
12,varun chakaravarthy,61.0,4,6,40,0,0,0,0.0,0,KKR
13,digvesh singh,59.5,4,6,36,0,0,1,0.0,0,LSG
14,noor ahmad,59.5,3,9,28,0,0,0,0.0,0,CSK
15,aniket verma,59.5,4,0,0,6,12,1,0.0,0,SRH
16,pat cummins,59.5,4,3,26,2,3,3,0.0,0,SRH
17,heinrich klaasen,59.0,4,0,0,11,6,3,3.0,0,SRH
18,phil salt,59.0,3,0,0,15,4,3,0.0,0,RCB
19,ryan rickelton,57.0,4,0,0,10,5,4,4.5,0,MI
20,mohammed siraj,56.0,3,5,36,0,0,1,0.0,0,GT
21,sunil narine,55.0,3,2,19,5,4,1,0.0,0,KKR
22,shardul thakur,54.5,4,7,25,1,0,1,0.0,0,LSG
23,ruturaj gaikwad,54.0,3,0,0,13,4,3,0.0,0,CSK
24,sai kishore,52.5,3,6,29,0,0,1,0.0,0,GT
25,naman dhir,52.5,4,0,7,8,3,6,0.0,0,MI
26,deepak chahar,52.0,4,4,22,2,2,1,1.5,0,MI
27,harshit rana,52.0,4,3,29,1,0,4,0.0,0,KKR
28,mitchell starc,51.5,2,8,21,0,0,1,0.0,0,DC
29,ishan kishan,51.0,4,0,0,11,6,1,0.0,0,SRH
30,liam livingstone,50.5,3,2,9,3,7,1,0.0,0,RCB
31,dhruv jurel,48.5,3,0,0,10,6,1,0.0,0,RR
32,kuldeep yadav,48.0,2,5,28,1,0,0,0.0,0,DC
33,nitish rana,47.5,3,0,0,12,5,0,0.0,0,RR
34,mitchell santner,47.5,4,1,27,2,2,2,0.0,0,MI
35,angkrish raghuvanshi,46.5,4,0,0,12,4,1,0.0,0,KKR
36,prasidh krishna,46.0,3,3,33,0,0,1,0.0,0,GT
37,vaibhav arora,46.0,3,6,25,0,0,0,0.0,0,KKR
38,quinton de kock,46.0,4,0,0,9,6,1,0.0,0,KKR
39,ravi bishnoi,44.0,4,3,26,0,0,3,0.0,0,LSG
40,ravindra jadeja,44.0,3,1,16,5,2,2,0.0,0,CSK
41,mohammed shami,44.0,4,3,31,0,0,1,0.0,0,SRH
42,sanju samson,42.5,3,0,0,10,5,0,0.0,0,RR
43,trent boult,42.5,4,3,32,0,0,0,0.0,0,MI
44,rajat patidar,41.5,3,0,0,11,4,0,0.0,0,RCB
45,riyan parag,41.0,3,0,7,3,5,3,1.5,0,RR
46,vignesh puthur,41.0,3,5,21,0,0,1,0.0,0,MI
47,harshal patel,41.0,4,4,22,0,0,2,0.0,0,SRH
48,sherfane rutherford,40.5,3,0,0,5,8,0,0.0,0,GT
49,faf du plessis,40.0,2,0,0,6,5,3,0.0,0,DC
50,arshdeep singh,39.5,2,5,19,0,0,0,3.0,0,PBKS
51,aiden markram,38.5,4,0,0,7,6,0,0.0,0,LSG
52,prabhsimran singh,38.0,2,0,0,10,3,1,0.0,0,PBKS
53,david miller,38.0,4,0,0,9,3,2,0.0,0,LSG
54,shubman gill,37.5,3,0,0,7,5,1,0.0,0,GT
55,matheesha pathirana,37.5,2,4,21,0,0,1,0.0,0,CSK
56,jitesh sharma,37.0,3,0,0,6,2,6,0.0,0,RCB
57,rachin ravindra,36.5,3,0,0,7,4,2,0.0,0,CSK
58,venkatesh iyer,35.5,4,0,0,8,3,2,0.0,0,KKR
59,n tilak varma,35.5,4,0,0,7,3,3,0.0,0,MI
60,ashwani kumar,35.0,2,5,15,0,0,1,0.0,0,MI
61,jofra archer,34.0,3,1,21,0,2,1,0.0,0,RR
62,vipraj nigam,33.5,2,1,5,5,2,1,3.0,0,DC
63,ravichandran ashwin,33.0,3,3,15,1,0,2,0.0,0,CSK
64,shimron hetmyer,32.5,3,0,0,3,5,3,0.0,0,RR
65,abdul samad,32.5,3,0,1,5,4,2,0.0,0,LSG
66,priyansh arya,32.0,2,0,0,8,2,2,0.0,0,PBKS
67,axar patel,31.5,2,0,14,3,1,2,1.5,0,DC
68,wanindu hasaranga,31.5,2,5,14,0,0,0,0.0,0,RR
69,maheesh theekshana,31.5,3,2,23,0,0,0,1.5,0,RR
70,virat kohli,31.5,3,0,0,7,4,0,0.0,0,RCB
71,tushar deshpande,31.0,3,3,18,0,0,1,0.0,0,RR
72,andre russell,31.0,4,4,7,2,0,2,0.0,0,KKR
73,krunal pandya,30.5,3,3,15,1,0,1,0.0,0,RCB
74,yash dayal,30.5,3,3,20,0,0,0,0.0,0,RCB
75,ayush badoni,30.5,4,0,0,6,3,2,0.0,0,LSG
76,ashutosh sharma,30.0,1,0,0,5,5,0,0.0,0,DC
77,abhishek sharma,30.0,4,0,15,6,0,0,0.0,0,SRH
78,zeeshan ansari,30.0,2,4,11,0,0,2,0.0,0,SRH
79,nitish kumar reddy,29.5,4,0,0,8,2,1,0.0,0,SRH
80,tristan stubbs,29.0,2,0,1,4,3,3,0.0,0,DC
