POS,Player,Pts,Mat,Wkts,Dots,4s,6s,Catches,Run outs,Stumpings,Team
110,moeen ali,14.5,2,2,5,0,0,1,0.0,0,KKR
111,mohit sharma,14.5,2,1,11,0,0,0,0.0,0,DC
112,abishek porel,13.5,2,0,0,2,2,0,1.5,0,DC
113,rahul tripathi,13.5,3,0,0,4,1,0,0.0,0,CSK
114,avesh khan,13.5,2,1,10,0,0,0,0.0,0,LSG
115,rishabh pant,12.5,3,0,0,0,1,3,1.5,0,LSG
116,sam curran,12.5,2,0,10,0,0,1,0.0,0,CSK
117,ramandeep singh,12.0,4,0,0,1,2,1,0.0,0,KKR
118,azmatullah omarzai,11.5,1,0,3,2,1,0,0.0,0,PBKS
119,k l rahul,11.0,1,0,0,2,1,1,0.0,0,DC
120,mukesh kumar,10.5,2,1,7,0,0,0,0.0,0,DC
121,lockie ferguson,10.5,1,1,7,0,0,0,0.0,0,PBKS
122,pvsn raju,10.0,2,1,4,0,0,1,0.0,0,MI
123,nathan ellis,9.5,1,1,6,0,0,0,0.0,0,CSK
124,rohit sharma,8.5,3,0,0,2,1,0,0.0,0,MI
125,rahul tewatia,8.5,3,0,0,0,1,2,0.0,0,GT
126,manish pandey,8.5,1,0,0,2,1,0,0.0,0,KKR
127,mujeeb ur rahman,7.5,1,1,4,0,0,0,0.0,0,MI
128,shahrukh khan,7.0,3,0,0,0,2,0,0.0,0,GT
129,vyshak vijay kumar,7.0,1,0,7,0,0,0,0.0,0,PBKS
130,wiaan mulder,6.0,1,0,1,1,0,1,0.0,0,SRH
131,vijay shankar,6.0,1,0,0,0,1,1,0.0,0,CSK
132,jamie overton,5.5,1,0,2,0,1,0,0.0,0,CSK
133,deepak hooda,5.0,2,0,0,1,0,1,0.0,0,CSK
134,abhinav manohar,5.0,3,0,0,0,0,2,0.0,0,SRH
135,shahbaz ahamad,3.5,1,0,1,1,0,0,0.0,0,LSG
136,fazalhaq farooqi,3.0,1,0,3,0,0,0,0.0,0,RR
137,sameer rizvi,2.5,1,0,0,1,0,0,0.0,0,DC
138,kumar kartikeya singh,2.0,1,0,2,0,0,0,0.0,0,RR
