POS,Player,Pts,Mat,Wkts,Dots,4s,6s,Catches,Run outs,Stumpings,Team
1,nicholas pooran,83.0,2,0,0,12,13,3,0.0,0,LSG
2,travis head,66.0,3,0,0,18,6,0,0.0,0,SRH
3,khaleel ahmed,64.0,3,6,40,0,0,0,3.0,0,CSK
4,mitchell marsh,60.5,2,0,0,13,8,0,0.0,0,LSG
5,noor ahmad,59.5,3,9,28,0,0,0,0.0,0,CSK
6,aniket verma,54.5,3,0,0,5,12,0,0.0,0,SRH
7,ruturaj gaikwad,54.0,3,0,0,13,4,3,0.0,0,CSK
8,b. sai sudharsan,53.0,2,0,0,9,8,1,0.0,0,GT
9,phil salt,53.0,2,0,0,14,3,3,0.0,0,RCB
10,mitchell starc,51.5,2,8,21,0,0,1,0.0,0,DC
11,ishan kishan,51.0,3,0,0,11,6,1,0.0,0,SRH
12,ryan rickleton,49.5,3,0,0,8,5,3,4.5,0,MI
13,josh hazlewood,48.5,2,5,31,0,0,0,0.0,0,RCB
14,dhruv jurel,48.5,3,0,0,10,6,1,0.0,0,RR
15,kuldeep yadav,48.0,2,5,28,1,0,0,0.0,0,DC
16,nitish rana,47.5,3,0,0,12,5,0,0.0,0,RR
17,deepak chahar,47.5,3,4,20,2,2,0,1.5,0,MI
18,quinton de kock,46.0,3,0,0,9,6,1,0.0,0,KKR
19,ajinkya rahane,46.0,3,0,0,8,6,2,0.0,0,KKR
20,shreyas iyer,44.0,1,0,0,5,9,0,0.0,0,PBKS
21,ravindra jadeja,44.0,3,1,16,5,2,2,0.0,0,CSK
22,sanju samson,42.5,3,0,0,10,5,0,0.0,0,RR
23,riyan parag,41.0,3,0,7,3,5,3,1.5,0,RR
24,mitchell santner,40.0,3,1,22,2,2,1,0.0,0,MI
25,pat cummins,40.0,3,2,15,0,3,3,0.0,0,SRH
26,faf du plessis,40.0,2,0,0,6,5,3,0.0,0,DC
27,varun chakaravarthy,39.5,3,3,29,0,0,0,0.0,0,KKR
28,suryakumar yadav,39.5,3,0,0,6,7,0,0.0,0,MI
29,heinrich klaasen,39.0,3,0,0,9,4,1,0.0,0,SRH
30,matheesha pathirana,37.5,2,4,21,0,0,1,0.0,0,CSK
31,shardul thakur,37.0,2,6,16,0,0,0,0.0,0,LSG
32,rajat patidar,36.5,2,0,0,9,4,0,0.0,0,RCB
33,rachin ravindra,36.5,3,0,0,7,4,2,0.0,0,CSK
34,sunil narine,36.5,2,1,10,5,3,0,0.0,0,KKR
35,hardik pandya,35.0,2,3,14,1,0,2,3.0,0,MI
36,harshit rana,34.5,3,2,20,1,0,2,0.0,0,KKR
37,jofra archer,34.0,3,1,21,0,2,1,0.0,0,RR
38,vipraj nigam,33.5,2,1,5,5,2,1,3.0,0,DC
39,ravichandran ashwin,33.0,3,3,15,1,0,2,0.0,0,CSK
40,jos buttler,33.0,2,0,0,9,3,0,0.0,0,GT
41,shimron hetmyer,32.5,3,0,0,3,5,3,0.0,0,RR
42,sai kishore,32.0,2,4,18,0,0,0,0.0,0,GT
43,axar patel,31.5,2,0,14,3,1,2,1.5,0,DC
44,shubman gill,31.5,2,0,0,6,4,1,0.0,0,GT
45,wanindu hasaranga,31.5,2,5,14,0,0,0,0.0,0,RR
46,maheesh theekshana,31.5,3,2,23,0,0,0,1.5,0,RR
47,mohammed siraj,31.5,2,2,22,0,0,1,0.0,0,GT
48,digvesh,31.0,2,3,18,0,0,1,0.0,0,LSG
49,tushar deshpande,31.0,3,3,18,0,0,1,0.0,0,RR
50,trent boult,31.0,3,2,24,0,0,0,0.0,0,MI
51,n tilak varma,30.5,3,0,0,5,3,3,0.0,0,MI
52,ashutosh sharma,30.0,1,0,0,5,5,0,0.0,0,DC
53,abhishek sharma,30.0,3,0,15,6,0,0,0.0,0,SRH
54,mohammed shami,29.5,3,2,20,0,0,1,0.0,0,SRH
55,tristan stubbs,29.0,2,0,1,4,3,3,0.0,0,DC
56,spencer johnson,29.0,3,1,23,0,0,1,0.0,0,KKR
57,virat kohli,29.0,2,0,0,6,4,0,0.0,0,RCB
58,harshal patel,29.0,3,3,16,0,0,1,0.0,0,SRH
59,ms dhoni,28.0,3,0,0,4,3,0,0.0,3,CSK
60,sherfane rutherford,27.5,2,0,0,4,5,0,0.0,0,GT
61,prasidh krishna,27.0,2,2,20,0,0,0,0.0,0,GT
62,angkrish raghuvanshi,27.0,3,0,0,7,2,1,0.0,0,KKR
63,naman dhir,27.0,3,0,7,4,0,4,0.0,0,MI
64,priyansh arya,27.0,1,0,0,7,2,1,0.0,0,PBKS
65,vignesh puthur,27.0,2,4,13,0,0,0,0.0,0,MI
66,ashwani kumar,26.5,1,4,10,0,0,1,0.0,0,MI
67,shivam dube,26.5,3,0,0,3,4,2,0.0,0,CSK
