POS,Player,Pts,Mat,Wkts,Dots,4s,6s,Catches,Run outs,Stumpings,Team
1,ishan kishan,51.0,1,0,0,11,6,1,0.0,0,SRH
2,quinton de kock,46.0,2,0,0,9,6,1,0.0,0,KKR
3,dhruv jurel,46.0,2,0,0,10,6,0,0.0,0,RR
4,nicholas pooran,44.5,1,0,0,6,7,2,0.0,0,LSG
5,shreyas iyer,44.0,1,0,0,5,9,0,0.0,0,PBKS
6,ajinkya rahane,37.5,2,0,0,7,5,1,0.0,0,KKR
7,sanju samson,36.5,1,0,0,9,4,0,0.0,0,RR
8,mitchell marsh,36.0,1,0,0,6,6,0,0.0,0,LSG
9,b. sai sudharsan,36.0,1,0,0,5,6,1,0.0,0,GT
10,travis head,33.0,1,0,0,9,3,0,0.0,0,SRH
11,sunil narine,31.5,1,1,5,5,3,0,0.0,0,KKR
12,varun chakaravarthy,30.5,2,3,20,0,0,0,0.0,0,KKR
13,ashutosh sharma,30.0,1,0,0,5,5,0,0.0,0,DC
14,phil salt,29.5,1,0,0,9,2,0,0.0,0,RCB
15,ruturaj gaikwad,28.0,1,0,0,6,3,1,0.0,0,CSK
16,maheesh theekshana,27.5,2,2,19,0,0,0,1.5,0,RR
17,harshit rana,27.0,2,2,15,1,0,1,0.0,0,KKR
18,priyansh arya,27.0,1,0,0,7,2,1,0.0,0,PBKS
19,riyan parag,26.5,2,0,7,1,3,2,1.5,0,RR
20,noor ahmad,26.0,1,4,12,0,0,0,0.0,0,CSK
21,vipraj nigam,26.0,1,1,3,5,2,0,0.0,0,DC
22,khaleel ahmed,25.5,1,3,15,0,0,0,0.0,0,CSK
23,kuldeep yadav,24.5,1,2,15,1,0,0,0.0,0,DC
24,shashank singh,24.5,1,0,0,6,2,1,0.0,0,PBKS
25,vaibhav arora,23.5,2,3,13,0,0,0,0.0,0,KKR
26,josh hazlewood,23.0,1,2,16,0,0,0,0.0,0,RCB
27,tushar deshpande,23.0,2,3,10,0,0,1,0.0,0,RR
28,sai kishore,22.5,1,3,12,0,0,0,0.0,0,GT
29,deepak chahar,22.0,1,1,5,2,2,0,1.5,0,MI
30,spencer johnson,22.0,2,1,16,0,0,1,0.0,0,KKR
31,mitchell starc,22.0,1,3,9,0,0,1,0.0,0,DC
32,shimron hetmyer,21.5,2,0,0,2,4,1,0.0,0,RR
33,arshdeep singh,21.0,1,2,11,0,0,0,3.0,0,PBKS
34,sherfane rutherford,20.5,1,0,0,4,3,0,0.0,0,GT
35,virat kohli,20.5,1,0,0,4,3,0,0.0,0,RCB
36,axar patel,19.5,1,0,7,3,1,0,1.5,0,DC
37,vignesh puthur,19.5,1,3,9,0,0,0,0.0,0,MI
38,tristan stubbs,19.0,1,0,1,1,3,2,0.0,0,DC
39,rachin ravindra,19.0,1,0,0,2,4,0,0.0,0,CSK
40,shubham dubey,19.0,2,0,0,2,4,0,0.0,0,RR
41,krunal pandya,18.5,1,3,8,0,0,0,0.0,0,RCB
42,heinrich klaasen,18.5,1,0,0,5,1,1,0.0,0,SRH
43,abhishek sharma,18.5,1,0,6,5,0,0,0.0,0,SRH
44,m siddharth,18.5,1,2,9,0,0,1,0.0,0,LSG
45,will jacks,18.0,1,1,7,2,0,1,0.0,0,MI
46,jofra archer,17.5,2,0,8,0,2,1,0.0,0,RR
47,digvesh,17.0,1,2,10,0,0,0,0.0,0,LSG
48,yashasvi jaiswal,17.0,2,0,0,2,2,2,0.0,0,RR
49,jos buttler,17.0,1,0,0,4,2,0,0.0,0,GT
50,faf du plessis,17.0,1,0,0,3,2,1,0.0,0,DC
51,rajat patidar,16.0,1,0,0,5,1,0,0.0,0,RCB
52,angkrish raghuvanshi,16.0,2,0,0,4,1,1,0.0,0,KKR
53,shubman gill,15.5,1,0,0,2,3,0,0.0,0,GT
54,rasikh dar,15.0,1,1,9,0,0,1,0.0,0,RCB
55,ravi bishnoi,15.0,1,2,8,0,0,0,0.0,0,LSG
56,simarjeet singh,15.0,1,2,8,0,0,0,0.0,0,SRH
57,n tilak varma,14.5,1,0,0,2,2,1,0.0,0,MI
58,harshal patel,14.0,1,2,7,0,0,0,0.0,0,SRH
59,nitish kumar reddy,13.5,1,0,0,4,1,0,0.0,0,SRH
60,ravindra jadeja,13.0,1,0,8,1,0,1,0.0,0,CSK
61,sandeep sharma,12.5,2,1,9,0,0,0,0.0,0,RR
62,marcus stoinis,12.5,1,0,3,1,2,0,0.0,0,PBKS
63,moeen ali,12.0,1,2,5,0,0,0,0.0,0,KKR
64,david miller,12.0,1,0,0,1,2,1,0.0,0,LSG
65,shardul thakur,12.0,1,2,5,0,0,0,0.0,0,LSG
66,suyash sharma,11.5,1,1,8,0,0,0,0.0,0,RCB
67,azmatullah omarzai,11.5,1,0,3,2,1,0,0.0,0,PBKS
68,ryan rickelton,11.5,1,0,0,3,0,1,1.5,0,MI
69,rashid khan,11.5,1,1,8,0,0,0,0.0,0,GT
70,kagiso rabada,11.5,1,1,8,0,0,0,0.0,0,GT
71,mohammed shami,11.5,1,1,8,0,0,0,0.0,0,SRH
72,liam livingstone,10.5,1,0,2,2,1,0,0.0,0,RCB
73,yash dayal,10.5,1,1,7,0,0,0,0.0,0,RCB
74,adam zampa,10.5,1,1,7,0,0,0,0.0,0,SRH
75,mohammed siraj,10.0,1,0,10,0,0,0,0.0,0,GT
76,jitesh sharma,10.0,1,0,0,0,0,4,0.0,0,RCB
77,nathan ellis,9.5,1,1,6,0,0,0,0.0,0,CSK
78,marco jansen,9.5,1,1,6,0,0,0,0.0,0,PBKS
79,naman dhir,9.5,1,0,7,1,0,0,0.0,0,MI
80,ravichandran ashwin,9.5,1,1,6,0,0,0,0.0,0,CSK
81,pat cummins,9.0,1,0,4,0,0,2,0.0,0,SRH
82,shivam dube,8.5,1,0,0,0,1,2,0.0,0,CSK
83,mohd arshad khan,8.5,1,0,1,0,0,3,0.0,0,GT
84,suryakumar yadav,8.5,1,0,0,2,1,0,0.0,0,MI
85,mitchell santner,7.5,1,0,5,1,0,0,0.0,0,MI
86,mukesh kumar,7.5,1,1,4,0,0,0,0.0,0,DC
87,vyshak vijay kumar,7.0,1,0,7,0,0,0,0.0,0,PBKS
88,mohit sharma,7.0,1,0,7,0,0,0,0.0,0,DC
89,rishabh pant,6.5,1,0,0,0,0,2,1.5,0,LSG
90,prince yadav,6.5,1,0,5,0,0,0,1.5,0,LSG
91,glenn maxwell,6.5,1,1,3,0,0,0,0.0,0,PBKS
92,prasidh krishna,6.0,1,0,6,0,0,0,0.0,0,GT
93,aiden markram,6.0,1,0,0,1,1,0,0.0,0,LSG
94,wanindu hasaranga,5.5,1,1,2,0,0,0,0.0,0,RR
95,abhinav manohar,5.0,1,0,0,0,0,2,0.0,0,SRH
96,rinku singh,5.0,2,0,0,1,0,1,0.0,0,KKR
97,nitish rana,5.0,2,0,0,2,0,0,0.0,0,RR
98,andre russell,5.0,2,0,0,1,0,1,0.0,0,KKR
99,trent boult,4.0,1,0,4,0,0,0,0.0,0,MI
100,yuzvendra chahal,4.0,1,0,4,0,0,0,0.0,0,PBKS
101,aniket verma,3.5,1,0,0,0,1,0,0.0,0,SRH
102,shahbaz ahamad,3.5,1,0,1,1,0,0,0.0,0,LSG
103,shahrukh khan,3.5,1,0,0,0,1,0,0.0,0,GT
104,rahul tewatia,3.5,1,0,0,0,1,0,0.0,0,GT
105,fazalhaq farooqi,3.0,1,0,3,0,0,0,0.0,0,RR
106,pvsn raju,2.5,1,0,0,0,0,1,0.0,0,MI
107,devdutt padikkal,2.5,1,0,0,1,0,0,0.0,0,RCB
108,prabhsimran singh,2.5,1,0,0,1,0,0,0.0,0,PBKS
109,venkatesh iyer,2.5,2,0,0,1,0,0,0.0,0,KKR
110,ayush badoni,2.5,1,0,0,0,0,1,0.0,0,LSG
111,ramandeep singh,2.5,2,0,0,0,0,1,0.0,0,KKR
112,sameer rizvi,2.5,1,0,0,1,0,0,0.0,0,DC
113,ms dhoni,2.5,1,0,0,0,0,0,0.0,1,CSK
114,sam curran,2.0,1,0,2,0,0,0,0.0,0,CSK
115,abishek porel,1.5,1,0,0,0,0,0,1.5,0,DC
