POS,Player,Pts,Mat,Wkts,Dots,4s,6s,Catches,Run outs,Stumpings,Team
1,nicholas pooran,156.5,5,0,0,25,24,4,0.0,0,LSG
2,mitchell marsh,122.5,5,0,0,28,15,0,0.0,0,LSG
3,b. sai sudharsan,114.5,5,0,0,24,12,5,0.0,0,GT
4,hardik pandya,107.5,4,10,32,6,5,2,3.0,0,MI
5,mohammed siraj,105.5,5,10,68,0,0,1,0.0,0,GT
6,khaleel ahmed,96.0,5,10,58,0,0,0,3.0,0,CSK
7,ajinkya rahane,92.0,5,0,0,17,12,3,0.0,0,KKR
8,prasidh krishna,84.5,5,8,54,0,0,1,0.0,0,GT
9,phil salt,84.5,5,0,0,20,7,4,0.0,0,RCB
10,jos buttler,84.0,5,0,0,19,9,2,0.0,0,GT
11,josh hazlewood,83.0,5,8,55,0,0,0,0.0,0,RCB
12,pat cummins,82.0,5,4,34,5,4,3,0.0,0,SRH
13,sanju samson,82.0,5,0,0,20,7,2,0.0,1,RR
14,k l rahul,81.5,3,0,0,15,10,3,1.5,0,DC
15,sai kishore,81.5,5,10,39,0,0,3,0.0,0,GT
16,priyansh arya,81.0,4,0,0,15,11,2,0.0,0,PBKS
17,mitchell starc,78.5,4,9,42,0,0,2,0.0,0,DC
18,suryakumar yadav,78.0,5,0,0,20,8,0,0.0,0,MI
19,sunil narine,78.0,4,2,25,9,6,1,0.0,0,KKR
20,rajat patidar,76.5,5,0,0,17,9,1,0.0,0,RCB
21,shreyas iyer,76.5,4,0,0,10,14,1,0.0,0,PBKS
22,kuldeep yadav,73.5,4,8,43,1,0,0,0.0,0,DC
23,travis head,73.5,5,0,0,21,6,0,0.0,0,SRH
24,noor ahmad,72.5,5,11,34,0,0,0,0.0,0,CSK
25,jofra archer,72.0,5,5,45,0,2,1,0.0,0,RR
26,riyan parag,72.0,5,0,7,7,11,3,1.5,0,RR
27,digvesh singh,71.0,5,7,44,0,0,1,0.0,0,LSG
28,shardul thakur,70.5,5,9,34,1,0,1,0.0,0,LSG
29,virat kohli,70.5,5,0,0,16,8,1,0.0,0,RCB
30,heinrich klaasen,70.0,5,0,0,13,7,4,3.0,0,SRH
31,varun chakaravarthy,70.0,5,6,49,0,0,0,0.0,0,KKR
32,vipraj nigam,70.0,4,5,26,5,2,1,4.5,0,DC
33,aniket verma,69.5,5,0,0,8,12,3,0.0,0,SRH
34,ryan rickelton,69.5,5,0,0,14,5,5,4.5,0,MI
35,harshit rana,69.0,5,5,34,3,0,4,0.0,0,KKR
36,shimron hetmyer,66.5,5,0,0,9,9,5,0.0,0,RR
37,ravindra jadeja,66.0,5,2,27,5,3,3,1.5,0,CSK
38,mohammed shami,63.5,5,5,41,1,0,1,0.0,0,SRH
39,aiden markram,63.0,5,0,0,11,8,3,0.0,0,LSG
40,shubman gill,62.5,5,0,0,16,5,2,0.0,0,GT
41,sherfane rutherford,62.5,5,0,0,11,10,0,0.0,0,GT
42,naman dhir,61.0,5,0,7,9,4,7,0.0,0,MI
43,jitesh sharma,61.0,5,0,0,8,6,8,0.0,0,RCB
44,rashid khan,60.5,5,3,33,1,2,3,0.0,0,GT
45,dhruv jurel,59.5,5,0,0,12,7,2,0.0,0,RR
46,maheesh theekshana,59.5,5,6,37,0,0,0,1.5,0,RR
47,n tilak varma,59.5,5,0,0,11,7,3,0.0,0,MI
48,bhuvneshwar kumar,59.5,4,5,42,0,0,0,0.0,0,RCB
49,axar patel,59.0,4,0,23,7,2,4,1.5,0,DC
50,arshdeep singh,59.0,4,6,35,0,0,0,3.0,0,PBKS
51,trent boult,57.5,5,5,40,0,0,0,0.0,0,MI
52,mitchell santner,57.0,5,1,33,2,3,2,0.0,0,MI
53,ruturaj gaikwad,56.5,5,0,0,14,4,3,0.0,0,CSK
54,yash dayal,56.5,5,6,33,0,0,1,0.0,0,RCB
55,krunal pandya,56.0,5,7,24,2,0,1,0.0,0,RCB
56,ishan kishan,56.0,5,0,0,13,6,1,0.0,0,SRH
57,ravichandran ashwin,56.0,5,5,26,1,0,4,0.0,0,CSK
