POS,Player,Pts,Mat,Wkts,Dots,4s,6s,Catches,Run outs,Stumpings,Team
1,nicholas pooran,193.5,7,0,0,28,31,6,0.0,0,LSG
2,sunil narine,141.5,6,7,46,12,11,1,0.0,0,KKR
3,b. sai sudharsan,135.5,6,0,0,31,13,5,0.0,0,GT
4,mitchell marsh,134.5,6,0,0,30,17,0,0.0,0,LSG
5,khaleel ahmed,119.5,7,11,78,0,0,0,3.0,0,CSK
6,phil salt,118.0,6,0,0,25,13,4,0.0,0,RCB
7,harshit rana,116.5,7,10,64,3,0,4,0.0,0,KKR
8,shreyas iyer,115.0,6,0,0,16,20,2,0.0,0,PBKS
9,yashasvi jaiswal,113.0,7,0,0,20,13,7,0.0,0,RR
10,hardik pandya,111.5,5,10,36,6,5,2,3.0,0,MI
11,abhishek sharma,111.0,6,0,16,24,10,0,0.0,0,SRH
12,priyansh arya,111.0,6,0,0,20,16,2,0.0,0,PBKS
13,mohammed siraj,110.5,6,10,73,0,0,1,0.0,0,GT
14,travis head,109.0,6,0,0,30,9,1,0.0,0,SRH
15,aiden markram,108.5,7,1,6,21,9,6,0.0,0,LSG
16,varun chakaravarthy,107.5,7,10,70,0,0,1,0.0,0,KKR
17,ajinkya rahane,106.5,7,0,0,19,14,4,0.0,0,KKR
18,prasidh krishna,102.5,6,10,65,0,0,1,0.0,0,GT
19,kuldeep yadav,102.0,6,11,61,1,0,0,0.0,0,DC
20,jofra archer,100.0,7,7,66,0,2,1,0.0,0,RR
21,sanju samson,100.0,7,0,0,23,10,2,0.0,1,RR
22,suryakumar yadav,100.0,6,0,0,25,10,1,0.0,0,MI
23,mitchell starc,99.0,6,10,54,0,0,4,0.0,0,DC
24,axar patel,99.0,6,1,36,13,4,4,3.0,0,DC
25,shardul thakur,98.5,7,11,50,2,0,2,0.0,0,LSG
26,k l rahul,97.5,5,0,0,18,12,3,3.0,0,DC
27,noor ahmad,96.0,7,12,54,0,0,0,0.0,0,CSK
28,vipraj nigam,96.0,6,7,39,6,3,1,4.5,0,DC
29,ryan rickelton,94.5,6,0,0,19,7,5,7.5,1,MI
30,josh hazlewood,93.5,6,9,62,0,0,0,0.0,0,RCB
