POS,Player,Pts,Mat,Wkts,Dots,4s,6s,Catches,Run outs,Stumpings,Team
1,nicholas pooran,219.0,10,0,0,33,34,7,0.0,0,LSG
2,suryakumar yadav,216.0,11,0,0,46,26,4,0.0,0,MI
3,yashasvi jaiswal,206.5,11,0,0,41,24,8,0.0,0,RR
4,sunil narine,200.5,9,10,66,17,14,2,3.0,0,KKR
5,ryan rickelton,192.5,11,0,0,42,15,8,7.5,3,MI
6,axar patel,189.5,10,5,60,20,14,4,3.0,0,DC
7,b. sai sudharsan,183.5,9,0,0,46,16,5,0.0,0,GT
8,jos buttler,182.0,9,0,0,43,17,4,0.0,2,GT
9,priyansh arya,179.5,10,0,0,37,22,4,0.0,0,PBKS
10,hardik pandya,173.5,10,13,58,15,7,2,3.0,0,MI
11,aiden markram,170.5,10,4,14,30,15,6,0.0,0,LSG
12,josh hazlewood,168.5,10,18,103,0,0,1,0.0,0,RCB
13,mitchell marsh,162.5,9,0,0,36,20,1,0.0,0,LSG
14,prabhsimran singh,162.0,10,0,0,39,17,1,0.0,1,PBKS
15,prasidh krishna,159.0,9,17,92,0,0,3,0.0,0,GT
16,khaleel ahmed,158.0,10,14,106,0,0,0,3.0,0,CSK
17,riyan parag,157.0,11,1,19,21,18,7,1.5,0,RR
18,jofra archer,155.5,11,10,99,2,4,1,0.0,0,RR
19,virat kohli,153.5,10,0,0,39,13,3,3.0,0,RCB
20,shreyas iyer,152.5,10,0,0,23,25,3,0.0,0,PBKS
21,mitchell starc,151.5,10,14,85,0,0,7,0.0,0,DC
22,shubman gill,150.5,9,0,0,38,13,4,0.0,0,GT
23,vipraj nigam,146.5,10,9,57,11,6,2,4.5,0,DC
24,ravindra jadeja,146.0,10,7,54,14,6,4,1.5,0,CSK
25,abhishek sharma,144.5,9,0,16,31,11,5,0.0,0,SRH
26,trent boult,144.5,11,16,86,0,0,1,0.0,0,MI
27,mohammed siraj,144.0,9,12,97,0,0,2,0.0,0,GT
28,marco jansen,144.0,10,10,75,3,4,5,0.0,0,PBKS
29,pat cummins,143.5,9,9,72,5,5,4,0.0,0,SRH
30,varun chakaravarthy,141.0,10,13,93,0,0,1,0.0,0,KKR
31,harshit rana,139.5,10,11,81,3,0,5,0.0,0,KKR
32,k l rahul,139.0,9,0,0,29,16,3,3.0,0,DC
33,bhuvneshwar kumar,138.0,9,12,87,1,0,2,1.5,0,RCB
34,krunal pandya,137.0,10,13,55,7,4,2,0.0,0,RCB
35,ajinkya rahane,136.0,10,0,0,28,16,4,0.0,0,KKR
36,phil salt,135.5,9,0,0,30,13,6,0.0,0,RCB
