POS,Player,Pts,Mat,Wkts,Dots,4s,6s,Catches,Run outs,Stumpings,Team
1,nicholas pooran,156.5,5,0,0,25,24,4,0.0,0,LSG
2,sunil narine,123.0,5,5,37,11,11,1,0.0,0,KKR
3,mitchell marsh,122.5,5,0,0,28,15,0,0.0,0,LSG
4,b. sai sudharsan,114.5,5,0,0,24,12,5,0.0,0,GT
5,hardik pandya,107.5,4,10,32,6,5,2,3.0,0,MI
6,mohammed siraj,105.5,5,10,68,0,0,1,0.0,0,GT
7,khaleel ahmed,104.0,6,10,66,0,0,0,3.0,0,CSK
8,ajinkya rahane,100.5,6,0,0,18,13,4,0.0,0,KKR
9,harshit rana,93.0,6,7,51,3,0,4,0.0,0,KKR
10,varun chakaravarthy,90.5,6,8,60,0,0,1,0.0,0,KKR
11,prasidh krishna,84.5,5,8,54,0,0,1,0.0,0,GT
12,phil salt,84.5,5,0,0,20,7,4,0.0,0,RCB
13,jos buttler,84.0,5,0,0,19,9,2,0.0,0,GT
14,noor ahmad,83.0,6,12,41,0,0,0,0.0,0,CSK
15,josh hazlewood,83.0,5,8,55,0,0,0,0.0,0,RCB
16,pat cummins,82.0,5,4,34,5,4,3,0.0,0,SRH
17,sanju samson,82.0,5,0,0,20,7,2,0.0,1,RR
18,k l rahul,81.5,3,0,0,15,10,3,1.5,0,DC
19,sai kishore,81.5,5,10,39,0,0,3,0.0,0,GT
20,priyansh arya,81.0,4,0,0,15,11,2,0.0,0,PBKS
21,mitchell starc,78.5,4,9,42,0,0,2,0.0,0,DC
22,suryakumar yadav,78.0,5,0,0,20,8,0,0.0,0,MI
23,rajat patidar,76.5,5,0,0,17,9,1,0.0,0,RCB
24,shreyas iyer,76.5,4,0,0,10,14,1,0.0,0,PBKS
25,vaibhav arora,73.5,5,7,44,0,0,2,0.0,0,KKR
26,kuldeep yadav,73.5,4,8,43,1,0,0,0.0,0,DC
27,travis head,73.5,5,0,0,21,6,0,0.0,0,SRH
28,jofra archer,72.0,5,5,45,0,2,1,0.0,0,RR
29,riyan parag,72.0,5,0,7,7,11,3,1.5,0,RR
30,digvesh singh,71.0,5,7,44,0,0,1,0.0,0,LSG
31,shardul thakur,70.5,5,9,34,1,0,1,0.0,0,LSG
32,virat kohli,70.5,5,0,0,16,8,1,0.0,0,RCB
33,heinrich klaasen,70.0,5,0,0,13,7,4,3.0,0,SRH
34,vipraj nigam,70.0,4,5,26,5,2,1,4.5,0,DC
35,aniket verma,69.5,5,0,0,8,12,3,0.0,0,SRH
36,ryan rickelton,69.5,5,0,0,14,5,5,4.5,0,MI
37,shimron hetmyer,66.5,5,0,0,9,9,5,0.0,0,RR
38,quinton de kock,66.0,6,0,0,9,11,2,0.0,0,KKR
39,ravindra jadeja,66.0,6,2,27,5,3,3,1.5,0,CSK
40,mohammed shami,63.5,5,5,41,1,0,1,0.0,0,SRH
41,aiden markram,63.0,5,0,0,11,8,3,0.0,0,LSG
42,ravichandran ashwin,63.0,6,5,33,1,0,4,0.0,0,CSK
43,shubman gill,62.5,5,0,0,16,5,2,0.0,0,GT
44,sherfane rutherford,62.5,5,0,0,11,10,0,0.0,0,GT
45,naman dhir,61.0,5,0,7,9,4,7,0.0,0,MI
46,jitesh sharma,61.0,5,0,0,8,6,8,0.0,0,RCB
47,rashid khan,60.5,5,3,33,1,2,3,0.0,0,GT
48,dhruv jurel,59.5,5,0,0,12,7,2,0.0,0,RR
49,maheesh theekshana,59.5,5,6,37,0,0,0,1.5,0,RR
50,n tilak varma,59.5,5,0,0,11,7,3,0.0,0,MI
51,bhuvneshwar kumar,59.5,4,5,42,0,0,0,0.0,0,RCB
52,axar patel,59.0,4,0,23,7,2,4,1.5,0,DC
53,arshdeep singh,59.0,4,6,35,0,0,0,3.0,0,PBKS
54,trent boult,57.5,5,5,40,0,0,0,0.0,0,MI
55,mitchell santner,57.0,5,1,33,2,3,2,0.0,0,MI
56,ruturaj gaikwad,56.5,5,0,0,14,4,3,0.0,0,CSK
57,yash dayal,56.5,5,6,33,0,0,1,0.0,0,RCB
58,krunal pandya,56.0,5,7,24,2,0,1,0.0,0,RCB
59,ishan kishan,56.0,5,0,0,13,6,1,0.0,0,SRH
60,liam livingstone,55.5,5,2,9,3,7,3,0.0,0,RCB
61,ravi bishnoi,55.5,5,4,34,0,0,3,0.0,0,LSG
62,rinku singh,55.0,6,0,0,13,5,2,0.0,0,KKR
63,shivam dube,54.5,6,0,0,10,7,2,0.0,0,CSK
64,yashasvi jaiswal,54.5,5,0,0,7,7,5,0.0,0,RR
65,deepak chahar,54.0,5,4,24,2,2,1,1.5,0,MI
66,tim david,54.0,5,0,0,6,9,3,0.0,0,RCB
67,venkatesh iyer,54.0,6,0,0,14,4,2,0.0,0,KKR
68,tristan stubbs,53.5,4,0,1,10,5,4,0.0,0,DC
69,ms dhoni,53.5,6,0,0,6,7,2,1.5,3,CSK
70,nitish rana,52.5,5,0,0,14,5,0,0.0,0,RR
71,matheesha pathirana,52.5,4,5,30,0,0,2,0.0,0,CSK
72,rachin ravindra,51.5,6,0,0,13,4,2,0.0,0,CSK
73,marco jansen,51.0,4,3,26,2,2,1,0.0,0,PBKS
74,glenn maxwell,49.5,4,3,18,3,1,4,0.0,0,PBKS
75,angkrish raghuvanshi,49.0,5,0,0,13,4,1,0.0,0,KKR
76,suyash sharma,48.0,4,2,41,0,0,0,0.0,0,RCB
77,lockie ferguson,47.0,3,5,27,1,0,0,0.0,0,PBKS
78,prabhsimran singh,45.5,4,0,0,12,3,1,0.0,1,PBKS
79,nehal wadhera,45.5,3,0,0,7,8,0,0.0,0,PBKS
80,vignesh puthur,45.5,4,6,22,0,0,1,0.0,0,MI
81,tushar deshpande,45.0,4,5,25,0,0,1,0.0,0,RR
82,sandeep sharma,45.0,5,5,25,0,0,1,0.0,0,RR
83,wanindu hasaranga,44.0,3,6,18,0,0,2,0.0,0,RR
84,shashank singh,42.5,4,0,0,8,5,2,0.0,0,PBKS
85,andre russell,42.0,6,5,11,2,1,2,0.0,0,KKR
86,abhishek sharma,41.0,5,0,16,10,0,0,0.0,0,SRH
87,harshal patel,41.0,4,4,22,0,0,2,0.0,0,SRH
88,david miller,40.5,5,0,0,9,3,3,0.0,0,LSG
89,faf du plessis,40.0,3,0,0,6,5,3,0.0,0,DC
90,avesh khan,38.5,4,3,28,0,0,0,0.0,0,LSG
91,nitish kumar reddy,37.0,5,0,0,11,2,1,0.0,0,SRH
92,ashutosh sharma,35.0,3,0,0,5,5,2,0.0,0,DC
93,ashwani kumar,35.0,2,5,15,0,0,1,0.0,0,MI
94,abdul samad,35.0,4,0,1,6,4,2,0.0,0,LSG
95,mukesh kumar,35.0,4,3,22,0,0,1,0.0,0,DC
96,will jacks,34.5,4,1,9,4,2,2,0.0,0,MI
97,zeeshan ansari,34.0,3,4,15,0,0,2,0.0,0,SRH
98,vijay shankar,33.0,4,0,0,7,3,2,0.0,0,CSK
99,devdutt padikkal,32.5,5,0,0,6,5,0,0.0,0,RCB
100,devon conway,32.0,3,0,0,9,2,1,0.0,0,CSK
101,spencer johnson,32.0,4,1,26,0,0,1,0.0,0,KKR
102,moeen ali,31.5,3,3,16,0,0,2,0.0,0,KKR
103,ayush badoni,30.5,5,0,0,6,3,2,0.0,0,LSG
104,abishek porel,29.5,4,0,0,7,3,0,1.5,0,DC
105,simarjeet singh,29.0,4,2,22,0,0,0,0.0,0,SRH
106,jake fraser-mcgurk,27.0,4,0,0,5,2,3,0.0,0,DC
107,akash deep,26.5,2,3,16,0,0,0,0.0,0,LSG
108,mohd arshad khan,26.5,3,2,12,0,0,3,0.0,0,GT
109,mohit sharma,26.0,3,2,19,0,0,0,0.0,0,DC
110,kagiso rabada,24.5,2,2,14,0,1,0,0.0,0,GT
111,shahrukh khan,24.0,5,0,0,4,4,0,0.0,0,GT
112,marcus stoinis,23.5,4,0,14,1,2,0,0.0,0,PBKS
113,rahul tewatia,23.0,5,0,0,2,3,3,0.0,0,GT
114,ishant sharma,22.5,3,1,14,0,0,2,0.0,0,GT
115,yuzvendra chahal,22.5,4,1,14,0,0,2,0.0,0,PBKS
116,m siddharth,21.5,2,2,12,0,0,1,0.0,0,LSG
117,prince yadav,20.0,2,1,12,0,0,0,4.5,0,LSG
118,rasikh dar,20.0,2,1,14,0,0,1,0.0,0,RCB
119,washington sundar,19.5,1,0,0,5,2,0,0.0,0,GT
120,shubham dubey,19.0,3,0,0,2,4,0,0.0,0,RR
121,rohit sharma,17.0,4,0,0,4,2,0,0.0,0,MI
122,adam zampa,17.0,2,2,10,0,0,0,0.0,0,SRH
123,kamindu mendis,16.0,2,1,3,1,2,0,0.0,0,SRH
124,rahul tripathi,16.0,4,0,0,5,1,0,0.0,0,CSK
125,rishabh pant,15.0,5,0,0,0,1,4,1.5,0,LSG
126,mukesh choudhary,14.5,2,1,11,0,0,0,0.0,0,CSK
127,sam curran,12.5,2,0,10,0,0,1,0.0,0,CSK
128,ramandeep singh,12.0,6,0,0,1,2,1,0.0,0,KKR
129,yash thakur,11.5,1,1,8,0,0,0,0.0,0,PBKS
130,azmatullah omarzai,11.5,1,0,3,2,1,0,0.0,0,PBKS
131,fazalhaq farooqi,11.0,2,0,11,0,0,0,0.0,0,RR
132,pvsn raju,10.0,2,1,4,0,0,1,0.0,0,MI
133,kulwant khejroliya,10.0,1,1,4,0,0,1,0.0,0,GT
134,nathan ellis,9.5,1,1,6,0,0,0,0.0,0,CSK
135,kumar kartikeya singh,9.5,2,1,6,0,0,0,0.0,0,RR
136,sameer rizvi,8.5,2,0,0,2,1,0,0.0,0,DC
137,manish pandey,8.5,1,0,0,2,1,0,0.0,0,KKR
138,mujeeb ur rahman,7.5,1,1,4,0,0,0,0.0,0,MI
139,anshul kamboj,7.5,1,1,4,0,0,0,0.0,0,CSK
140,jasprit bumrah,7.5,1,0,5,0,0,1,0.0,0,MI
141,vyshak vijay kumar,7.0,1,0,7,0,0,0,0.0,0,PBKS
142,wiaan mulder,6.0,1,0,1,1,0,1,0.0,0,SRH
143,jamie overton,5.5,1,0,2,0,1,0,0.0,0,CSK
144,deepak hooda,5.0,3,0,0,1,0,1,0.0,0,CSK
145,yudhvir singh,5.0,1,0,5,0,0,0,0.0,0,RR
146,abhinav manohar,5.0,3,0,0,0,0,2,0.0,0,SRH
147,shahbaz ahamad,3.5,1,0,1,1,0,0,0.0,0,LSG
148,raj bawa,2.5,1,0,0,0,0,1,0.0,0,MI
149,jaydev unadkat,2.0,1,0,2,0,0,0,0.0,0,SRH
